Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,angle,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,41.989999999999995,0.0,1.0,96.33689226577599,150,94.38751641389952,0.0013481621926726313,0.044278825076720735,0.04066130473637176,23.27153702188179,1728917353.763161,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1475,55,459,951,46,705,548,509,675,518,1032,64,614,300,27,1115
None,41.989999999999995,0.0,1.0,96.33689226577599,160,99.13128579706812,0.001415918722096517,0.04435146443514645,0.040085287846481875,24.555681307275908,1728917356.6058822,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1522,58,482,994,48,762,579,536,709,549,1099,66,646,320,28,1152
None,41.989999999999995,0.0,1.0,96.33689226577599,170,103.03425579284797,0.0014716658885371757,0.044435548438751,0.040429042904290426,25.42227400727653,1728917359.4691265,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1588,61,498,1020,50,799,610,556,738,571,1144,69,670,341,29,1182
None,41.989999999999995,0.0,1.0,96.33689226577599,180,106.84380363447352,0.0015260786813130313,0.04498269896193772,0.03985651654045436,26.373179708398116,1728917362.3313818,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1637,64,515,1058,53,847,638,576,752,585,1189,70,690,369,30,1220
None,41.989999999999995,0.0,1.0,96.33689226577599,190,110.42498621038854,0.0015772296717971464,0.04793756967670011,0.03927608779360801,26.693383964094338,1728917365.1860747,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1675,72,530,1084,57,887,666,586,771,605,1227,72,722,386,30,1268
None,41.989999999999995,0.0,1.0,96.33689226577599,200,113.798563999294,0.001625415387470588,0.04780733285406183,0.03830420230568985,27.796956643010947,1728917368.0351303,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1721,76,548,1101,57,928,684,604,785,619,1281,72,747,404,31,1305
None,41.989999999999995,0.0,1.0,96.33689226577599,210,116.97491724054038,0.00167078409207389,0.04830241512075604,0.03794723527285869,28.545310166289813,1728917370.9020507,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1756,78,572,1119,60,963,711,613,803,628,1321,74,769,430,31,1341
None,41.989999999999995,0.0,1.0,96.33689226577599,220,120.20317167853914,0.0017168941153798605,0.04852392263318629,0.03828591499824376,29.181093182289544,1728917373.7519264,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1791,80,582,1135,63,1013,740,625,814,650,1364,77,786,454,32,1374
None,41.989999999999995,0.0,1.0,96.33689226577599,230,122.97469558511685,0.0017564805341023493,0.0494195688225539,0.03739279588336192,29.874611267055723,1728917376.6144645,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1823,83,596,1156,66,1043,757,635,820,669,1395,77,805,479,32,1411
None,41.989999999999995,0.0,1.0,96.33689226577599,240,125.60089614078787,0.001793991260457367,0.05035506778566817,0.03732347007397444,30.283242773046943,1728917379.4797149,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1849,87,612,1169,69,1093,772,647,830,679,1420,79,817,502,32,1443
None,41.989999999999995,0.0,1.0,96.33689226577599,250,127.91568951594454,0.0018270540745963747,0.051233396584440226,0.037049288785974195,30.6863892548388,1728917382.3447025,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1864,90,622,1180,72,1136,789,657,834,698,1443,79,831,527,33,1468
None,41.989999999999995,0.0,1.0,96.33689226577599,260,130.2408631304517,0.001860265152475916,0.05179900744416874,0.03804878048780488,30.784793940047898,1728917385.2458088,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1885,94,637,1192,73,1172,804,664,845,711,1467,81,850,545,36,1491
None,41.989999999999995,0.0,1.0,96.33689226577599,270,132.39995291535118,0.0018911040105069187,0.052311435523114354,0.03752405388069275,31.315346132018387,1728917388.102362,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1908,98,648,1203,74,1208,819,671,854,720,1491,81,868,566,36,1510
None,41.989999999999995,0.0,1.0,96.33689226577599,280,134.33067743454015,0.0019186810662461808,0.05260011954572624,0.0383153894870171,31.443095925501964,1728917390.985255,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1923,101,660,1209,75,1247,831,676,867,735,1515,83,883,576,38,1522
None,41.989999999999995,0.0,1.0,96.33689226577599,290,136.0745576454205,0.0019435893746558369,0.052507374631268436,0.038292529817953544,31.884849173928377,1728917393.8831391,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1938,103,672,1220,75,1274,851,681,876,747,1528,84,895,591,38,1536
None,41.989999999999995,0.0,1.0,96.33689226577599,300,137.66273426604369,0.001966273726957488,0.05276967930029155,0.03804515929477266,32.26097097886225,1728917396.7430508,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1949,105,682,1226,76,1300,865,682,885,757,1553,85,904,598,38,1557
None,41.989999999999995,0.0,1.0,96.33689226577599,310,139.23015040796594,0.0019886615517780717,0.05381294964028777,0.037920489296636085,32.367284306379375,1728917399.6371837,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1958,110,691,1229,77,1330,879,686,887,774,1575,85,914,608,39,1571
None,41.989999999999995,0.0,1.0,96.33689226577599,320,140.75604559248623,0.0020104563216365207,0.05406943653955606,0.038066465256797584,32.599521331914445,1728917402.507019,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1965,112,700,1233,78,1359,891,691,891,786,1598,86,922,622,40,1586
None,41.989999999999995,0.0,1.0,96.33689226577599,330,141.94977311779124,0.0020275066517978922,0.054617117117117114,0.037781109445277364,32.81027695407427,1728917405.3785253,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1970,115,705,1242,79,1388,901,692,892,793,1611,86,928,635,40,1598
None,41.989999999999995,0.0,1.0,96.33689226577599,340,143.3614856694563,0.002047670520510471,0.05515320334261838,0.037388724035608306,33.11038651214851,1728917408.273055,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1978,118,714,1246,80,1414,909,701,895,797,1630,86,940,649,40,1614
None,41.989999999999995,0.0,1.0,96.33689226577599,350,144.58635391281274,0.0020651656418934437,0.055953693495038585,0.03799705449189985,32.95117299224869,1728917411.1383393,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1984,121,717,1250,82,1441,919,706,902,807,1644,87,943,662,42,1622
None,41.989999999999995,0.0,1.0,96.33689226577599,360,145.5205754543558,0.0020785093785414734,0.055768179332968834,0.03840515977719144,33.080944637190306,1728917414.0400388,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,1991,122,724,1256,82,1463,930,710,905,812,1654,89,944,669,42,1626
None,41.989999999999995,0.0,1.0,96.33689226577599,370,146.50669819265124,0.002092594433892172,0.056127982646420826,0.038843457943925234,33.04877307585623,1728917416.898595,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2000,124,734,1259,83,1481,939,712,907,820,1658,90,949,682,43,1633
None,41.989999999999995,0.0,1.0,96.33689226577599,380,147.50320117029716,0.002106827752983404,0.05609492988133765,0.038606676342525396,33.3644065660926,1728917419.7850459,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2003,125,738,1265,83,1497,948,715,910,826,1664,90,958,697,43,1648
None,41.989999999999995,0.0,1.0,96.33689226577599,390,148.36476103638685,0.002119133643447698,0.05658353445964066,0.03897228637413395,33.28630436683477,1728917422.6531756,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2005,125,744,1268,86,1513,958,718,910,826,1676,90,965,711,45,1653
None,41.989999999999995,0.0,1.0,96.33689226577599,400,149.13289874832225,0.0021301051602471894,0.056990679094540614,0.038815411155836685,33.38969018492413,1728917425.5224392,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2012,128,746,1270,86,1529,964,723,911,831,1683,90,966,723,45,1660
None,41.989999999999995,0.0,1.0,96.33689226577599,410,149.78685382740238,0.0021394457759008104,0.0567789864685593,0.03865979381443299,33.65433454087992,1728917428.3880174,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2015,128,752,1275,86,1540,968,726,913,835,1691,90,969,731,45,1666
None,41.989999999999995,0.0,1.0,96.33689226577599,420,150.43042866713205,0.002148638127813898,0.05739222427929119,0.03842869342442357,33.69298066603612,1728917431.247168,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2016,131,753,1276,86,1548,975,729,916,837,1703,90,974,738,45,1675
None,41.989999999999995,0.0,1.0,96.33689226577599,430,151.07400350686171,0.002157830479726985,0.05840568271507498,0.03883219954648526,33.387709861316104,1728917434.1170876,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2019,134,755,1281,88,1560,977,733,916,839,1710,90,979,745,47,1681
None,41.989999999999995,0.0,1.0,96.33689226577599,440,151.72795858594185,0.002167171095380606,0.05913134484563056,0.03899406612037298,33.25513883053919,1728917436.9799614,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2022,136,757,1282,90,1574,983,734,918,841,1715,90,984,757,48,1686
None,41.989999999999995,0.0,1.0,96.33689226577599,450,152.2262100747648,0.0021742877549262222,0.059666492965085985,0.039414414414414414,33.054366909882226,1728917439.838127,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2027,138,759,1282,91,1582,987,735,918,845,1720,90,986,763,50,1692
None,41.989999999999995,0.0,1.0,96.33689226577599,460,152.91130587189636,0.002184073161801444,0.06013478486262312,0.03950686466797422,33.0283582357901,1728917442.7004013,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2030,140,762,1283,92,1596,992,736,918,852,1728,90,990,771,51,1700
None,41.989999999999995,0.0,1.0,96.33689226577599,470,153.40955736071933,0.0021911898213470603,0.05997931747673216,0.03970917225950783,33.11192085274712,1728917445.5720406,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2033,140,765,1284,92,1603,996,738,920,856,1730,90,994,782,52,1704
None,41.989999999999995,0.0,1.0,96.33689226577599,480,153.87666813149085,0.002197861689671075,0.05974761782127221,0.03994413407821229,33.20056627115893,1728917448.4377236,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2039,140,765,1288,92,1612,999,739,922,859,1732,91,997,792,52,1705
None,41.989999999999995,0.0,1.0,96.33689226577599,490,154.26073698745856,0.002203347448070821,0.05978958172953554,0.03985507246376811,33.30208733761132,1728917451.3020687,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2040,141,768,1289,92,1624,1002,739,922,860,1734,91,998,798,52,1711
None,41.989999999999995,0.0,1.0,96.33689226577599,500,154.72784775823007,0.002210019316394836,0.06029637199795605,0.039788536449638284,33.270968282241355,1728917454.1864927,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2045,143,770,1290,93,1633,1004,739,923,866,1736,91,1002,804,52,1715
None,41.989999999999995,0.0,1.0,96.33689226577599,510,155.08077589614635,0.0022150602835729807,0.060652395514780834,0.03998889197445154,33.166310031535325,1728917457.04669,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2047,144,771,1291,94,1639,1006,741,924,870,1739,92,1004,808,52,1718
None,41.989999999999995,0.0,1.0,96.33689226577599,520,155.40256331601117,0.002219656459529524,0.060783316378433365,0.04047685056833934,33.02142445019246,1728917459.92106,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2050,145,774,1291,94,1643,1009,743,924,873,1742,93,1005,813,53,1719
None,41.989999999999995,0.0,1.0,96.33689226577599,530,155.80739265067982,0.0022254387454103373,0.06064450647043897,0.0404320132927167,33.1661327569191,1728917462.7765439,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2052,145,777,1293,94,1650,1012,744,924,880,1745,93,1006,822,53,1720
None,41.989999999999995,0.0,1.0,96.33689226577599,540,156.12918007054466,0.002230034921366881,0.06096635466734126,0.040376106194690266,33.155352668053595,1728917465.6908402,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2054,147,777,1294,94,1658,1018,745,924,881,1748,93,1008,825,53,1722
None,41.989999999999995,0.0,1.0,96.33689226577599,550,156.51324892651235,0.0022355206797666266,0.060735887096774195,0.04032035349351008,33.32806495677928,1728917468.5370333,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2060,147,778,1296,94,1667,1020,748,925,886,1753,93,1009,827,53,1722
None,41.989999999999995,0.0,1.0,96.33689226577599,560,156.76237467092383,0.0022390790095394345,0.06116284923231815,0.04028697571743929,33.26103932749855,1728917471.402304,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2061,148,778,1297,95,1669,1022,748,927,892,1754,93,1009,832,53,1724
None,41.989999999999995,0.0,1.0,96.33689226577599,570,157.03226089403628,0.0022429338667933098,0.06124497991967871,0.04051819184123484,33.20993761556341,1728917474.2747815,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2063,149,779,1298,95,1677,1024,749,928,892,1756,94,1009,837,53,1725
None,41.989999999999995,0.0,1.0,96.33689226577599,580,157.31252735649917,0.002246936987787719,0.061357375406962185,0.04076012117873864,33.147612120732155,1728917477.139612,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2066,149,780,1300,96,1682,1027,750,931,894,1758,94,1009,840,54,1725
None,41.989999999999995,0.0,1.0,96.33689226577599,590,157.70697645181735,0.002252571009927998,0.06118881118881119,0.04120879120879121,33.122143203345956,1728917480.0142844,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2067,149,784,1301,96,1692,1027,751,933,898,1762,95,1011,844,55,1728
None,41.989999999999995,0.0,1.0,96.33689226577599,600,157.8315393240231,0.002254350174814402,0.06115826260609086,0.04172385396651112,32.97363986466391,1728917482.8855975,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2068,149,784,1301,96,1693,1029,752,935,899,1762,95,1012,844,57,1729
None,41.989999999999995,0.0,1.0,96.33689226577599,610,158.00800339298124,0.0022568706584034743,0.061377245508982034,0.041700960219478736,32.950563846476264,1728917485.7858214,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2068,150,785,1304,96,1694,1030,752,936,900,1763,95,1013,849,57,1730
None,41.989999999999995,0.0,1.0,96.33689226577599,620,158.34017105219655,0.002261615098100552,0.061549962621480186,0.04244249726177437,32.70134546337825,1728917488.7733486,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2068,150,786,1306,97,1698,1033,754,936,904,1767,98,1013,857,57,1730
None,41.989999999999995,0.0,1.0,96.33689226577599,630,158.589296796608,0.0022651734278733597,0.06167619995026113,0.04238446814328685,32.73416017012296,1728917491.6161315,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2072,151,787,1306,97,1701,1037,755,937,907,1769,98,1014,857,57,1733
None,41.989999999999995,0.0,1.0,96.33689226577599,640,158.84880278037,0.0022688800213867015,0.06231380337636544,0.04283765347885402,32.42763591415945,1728917494.4558244,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2073,153,789,1308,98,1704,1037,757,938,909,1771,98,1014,858,59,1737
None,41.989999999999995,0.0,1.0,96.33689226577599,650,159.11868900348242,0.0022727348786405767,0.06267029972752043,0.04281428961003545,32.38024727362833,1728917497.3059962,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2075,155,790,1311,98,1709,1037,759,938,913,1772,98,1017,860,59,1738
None,41.989999999999995,0.0,1.0,96.33689226577599,660,159.33667402984247,0.0022758484171917837,0.0628401781296388,0.04275599128540305,32.39264047503653,1728917500.1591136,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2075,156,790,1312,98,1713,1039,761,939,913,1774,98,1018,864,59,1741
None,41.989999999999995,0.0,1.0,96.33689226577599,670,159.5131380988006,0.0022783689007808564,0.06279357231149567,0.04272108843537415,32.45549439057333,1728917503.0064697,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2075,156,790,1314,98,1716,1041,761,939,916,1775,98,1019,867,59,1743
None,41.989999999999995,0.0,1.0,96.33689226577599,680,159.73112312516065,0.0022814824393320634,0.0627315386515189,0.042934782608695654,32.44267499558097,1728917505.8622034,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2077,156,790,1315,98,1718,1042,761,941,916,1776,98,1021,873,60,1746
None,41.989999999999995,0.0,1.0,96.33689226577599,690,159.9387279121702,0.0022844477141427365,0.06266962743646681,0.043183052688756114,32.415332045367926,1728917508.721559,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2079,156,790,1316,98,1720,1044,762,943,918,1776,98,1024,876,61,1747
None,41.989999999999995,0.0,1.0,96.33689226577599,700,160.14633269917977,0.00228741298895341,0.06330049261083744,0.043690637720488465,32.07934319729246,1728917511.5784194,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2080,159,792,1318,98,1723,1044,763,944,920,1777,99,1025,877,62,1747
None,41.989999999999995,0.0,1.0,96.33689226577599,710,160.3331770074884,0.0022900817362830157,0.06369896704377767,0.043690637720488465,31.99274789645324,1728917514.4295797,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2080,161,792,1320,98,1727,1045,764,946,921,1777,99,1026,881,62,1747
None,41.989999999999995,0.0,1.0,96.33689226577599,720,160.5096410764465,0.0022926022198720883,0.06357388316151202,0.043938161106590726,31.978544895364028,1728917517.3087056,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2083,161,794,1322,98,1732,1045,764,947,922,1777,100,1027,881,62,1748
None,41.989999999999995,0.0,1.0,96.33689226577599,730,160.64458418800274,0.0022945296484990258,0.0635271032622026,0.044444444444444446,31.83966463413043,1728917520.1576343,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2084,161,795,1323,98,1734,1046,764,947,923,1777,101,1027,884,63,1749
None,41.989999999999995,0.0,1.0,96.33689226577599,740,160.87294945371326,0.0022977914507907667,0.06372549019607843,0.04493773687060097,31.647723798050066,1728917523.012377,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2084,162,797,1323,98,1736,1047,767,948,927,1778,102,1028,887,64,1750
None,41.989999999999995,0.0,1.0,96.33689226577599,750,161.0494135226714,0.002300311934379839,0.06433463796477495,0.045442250473356774,31.313826825563556,1728917525.880429,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2085,165,798,1323,98,1740,1047,767,950,928,1778,104,1028,889,64,1751
None,41.989999999999995,0.0,1.0,96.33689226577599,760,161.23625783098,0.002302980681709445,0.06451612903225806,0.04566333423399081,31.21544870111722,1728917528.7428968,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2087,166,798,1325,98,1741,1047,770,951,928,1779,104,1031,890,65,1753
None,41.989999999999995,0.0,1.0,96.33689226577599,770,161.3712009425362,0.0023049081103363824,0.06541371735416159,0.046153846153846156,30.78970152228957,1728917531.6065032,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2088,168,799,1325,100,1741,1047,772,951,928,1780,105,1032,890,66,1754
None,41.989999999999995,0.0,1.0,96.33689226577599,780,161.58918596889626,0.0023080216488875894,0.06604923226907142,0.04660560344827586,30.475473397040325,1728917534.472879,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2089,170,799,1325,101,1743,1047,774,952,929,1783,107,1034,892,66,1756
None,41.989999999999995,0.0,1.0,96.33689226577599,790,161.73450931980295,0.0023100973412550608,0.06645569620253164,0.046849757673667204,30.291520747316152,1728917537.3520868,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2092,172,799,1326,101,1743,1047,777,953,929,1784,107,1035,893,67,1756
None,41.989999999999995,0.0,1.0,96.33689226577599,800,161.8486919526582,0.0023117282424009312,0.06684491978609626,0.04709364908503767,30.10726145561418,1728917540.2056944,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2092,174,799,1326,101,1747,1047,777,953,932,1784,108,1035,893,67,1757
None,41.989999999999995,0.0,1.0,96.33689226577599,810,162.01477578226587,0.00231410046224947,0.0670391061452514,0.04756785810266057,29.911987089552913,1728917543.0509489,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2092,175,800,1326,101,1749,1047,778,954,935,1786,110,1035,895,67,1758
None,41.989999999999995,0.0,1.0,96.33689226577599,820,162.11857817577066,0.0023155830996548065,0.06720038816108685,0.04754230459307011,29.890469860642586,1728917545.906201,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2094,176,800,1327,101,1751,1048,778,955,935,1787,110,1035,895,67,1759
None,41.989999999999995,0.0,1.0,96.33689226577599,830,162.22238056927543,0.002317065737060143,0.06758720930232558,0.04752953813104189,29.795154944127077,1728917548.754728,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2094,177,800,1327,102,1755,1048,778,956,935,1788,110,1036,896,67,1759
None,41.989999999999995,0.0,1.0,96.33689226577599,840,162.37808415953262,0.0023192896931681483,0.06778019849915275,0.047491279849745105,29.77789905387899,1728917551.6054204,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2094,177,800,1327,103,1757,1049,780,956,940,1790,110,1037,896,67,1760
None,41.989999999999995,0.0,1.0,96.33689226577599,850,162.49226679238788,0.0023209205943140183,0.0679236161469664,0.04746580852775543,29.76374564097521,1728917554.4571078,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2096,178,800,1327,103,1760,1049,780,956,940,1790,110,1038,898,67,1762
None,41.989999999999995,0.0,1.0,96.33689226577599,860,162.68949134004697,0.0023237376053841584,0.06813239913022469,0.0487152034261242,29.298008595330842,1728917557.3089175,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2096,178,800,1328,104,1761,1050,782,958,940,1791,114,1042,898,68,1763
None,41.989999999999995,0.0,1.0,96.33689226577599,870,162.83481469095366,0.0023258132977516297,0.06830798937967657,0.04922418405564473,29.09291483471836,1728917560.1741252,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2097,179,801,1329,104,1763,1050,783,959,942,1791,115,1042,900,69,1763
None,41.989999999999995,0.0,1.0,96.33689226577599,880,162.9697578025099,0.002327740726378567,0.068483240897034,0.04922418405564473,29.063219802205605,1728917563.0212731,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2098,180,802,1329,104,1765,1052,783,961,942,1791,115,1043,903,69,1763
None,41.989999999999995,0.0,1.0,96.33689226577599,890,163.08394043536515,0.0023293716275244376,0.06865815466152735,0.0492110189890345,29.03448631575694,1728917565.8691049,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2098,181,805,1330,104,1768,1052,783,961,943,1791,115,1043,904,69,1764
None,41.989999999999995,0.0,1.0,96.33689226577599,900,163.2396440256223,0.0023315955836324424,0.06884930187770823,0.049399198931909215,28.937979828112923,1728917568.7161248,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2098,182,806,1330,104,1770,1052,784,961,944,1793,115,1043,907,70,1767
None,41.989999999999995,0.0,1.0,96.33689226577599,910,163.36420689782807,0.0023333747485188463,0.06928073129660813,0.049626467449306294,28.748684109660125,1728917571.5634334,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2098,183,806,1331,105,1771,1052,787,961,944,1794,115,1044,908,71,1768
None,41.989999999999995,0.0,1.0,96.33689226577599,920,163.4887697700338,0.0023351539134052507,0.06947115384615385,0.0496,28.721515410201334,1728917574.4442065,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2100,184,806,1332,105,1771,1052,787,961,945,1796,115,1048,909,71,1768
None,41.989999999999995,0.0,1.0,96.33689226577599,930,163.62371288159002,0.002337081342032188,0.06961113778204513,0.050066577896138484,28.540023343961646,1728917577.2908843,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2102,185,806,1332,105,1774,1052,787,961,946,1798,116,1048,910,72,1769
None,41.989999999999995,0.0,1.0,96.33689226577599,940,163.71713503574432,0.002338415715696991,0.06957773512476008,0.050026609898882385,28.580440382177933,1728917580.1426911,None,0,35842349,32778984,34418626,29235793,58563,151708,50774,82869,2102,185,806,1332,105,1776,1052,787,961,948,1799,116,1049,911,72,1771
